Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
7253,12-10-2020,8:00 AM,Punjab,-,-,110865,3833,123973
7254,12-10-2020,8:00 AM,Rajasthan,-,-,135990,1650,159052
7255,12-10-2020,8:00 AM,Sikkim,-,-,2920,55,3359
7256,12-10-2020,8:00 AM,Tamil Nadu,-,-,602038,10252,656385
7257,12-10-2020,8:00 AM,Telengana,-,-,187342,1228,213084
7258,12-10-2020,8:00 AM,Tripura,-,-,24403,316,28461
7259,12-10-2020,8:00 AM,Uttarakhand,-,-,46931,747,55051
7260,12-10-2020,8:00 AM,Uttar Pradesh,-,-,390566,6394,436979
7261,12-10-2020,8:00 AM,West Bengal,-,-,258948,5622,294806
7262,13-10-2020,8:00 AM,Andaman and Nicobar Islands,-,-,3770,55,4023
7263,13-10-2020,8:00 AM,Andhra Pradesh,-,-,708712,6256,758951
7264,13-10-2020,8:00 AM,Arunachal Pradesh,-,-,9403,24,12367
7265,13-10-2020,8:00 AM,Assam,-,-,166039,826,195304
7266,13-10-2020,8:00 AM,Bihar,-,-,185911,955,197535
7267,13-10-2020,8:00 AM,Chandigarh,-,-,11898,192,13260
7268,13-10-2020,8:00 AM,Chhattisgarh,-,-,116540,1286,145247
7269,13-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3064,2,3168
7270,13-10-2020,8:00 AM,Delhi,-,-,284844,5809,311188
7271,13-10-2020,8:00 AM,Goa,-,-,33698,511,38674
7272,13-10-2020,8:00 AM,Gujarat,-,-,133615,3574,152603
7273,13-10-2020,8:00 AM,Haryana,-,-,131228,1592,143221
7274,13-10-2020,8:00 AM,Himachal Pradesh,-,-,14690,251,17578
7275,13-10-2020,8:00 AM,Jammu and Kashmir,-,-,72706,1333,84031
7276,13-10-2020,8:00 AM,Jharkhand,-,-,84461,798,93035
7277,13-10-2020,8:00 AM,Karnataka,-,-,592084,10036,717915
7278,13-10-2020,8:00 AM,Kerala,-,-,199634,1025,295132
7279,13-10-2020,8:00 AM,Ladakh,-,-,4126,64,5151
7280,13-10-2020,8:00 AM,Madhya Pradesh,-,-,130721,2645,148298
7281,13-10-2020,8:00 AM,Maharashtra,-,-,1281896,40514,1535315
7282,13-10-2020,8:00 AM,Manipur,-,-,10707,93,13556
7283,13-10-2020,8:00 AM,Meghalaya,-,-,5273,64,7771
7284,13-10-2020,8:00 AM,Mizoram,-,-,2046,0,2202
7285,13-10-2020,8:00 AM,Nagaland,-,-,5813,18,7240
7286,13-10-2020,8:00 AM,Odisha,-,-,230192,1040,254662
7287,13-10-2020,8:00 AM,Puducherry,-,-,26555,565,31737
7288,13-10-2020,8:00 AM,Punjab,-,-,112099,3860,124535
7289,13-10-2020,8:00 AM,Rajasthan,-,-,137848,1665,161184
7290,13-10-2020,8:00 AM,Sikkim,-,-,2925,57,3366
7291,13-10-2020,8:00 AM,Tamil Nadu,-,-,607203,10314,661264
7292,13-10-2020,8:00 AM,Telengana,-,-,189351,1233,214792
7293,13-10-2020,8:00 AM,Tripura,-,-,24623,317,28678
7294,13-10-2020,8:00 AM,Uttarakhand,-,-,47609,762,55347
7295,13-10-2020,8:00 AM,Uttar Pradesh,-,-,393908,6438,439161
7296,13-10-2020,8:00 AM,West Bengal,-,-,262103,5682,298389
7297,14-10-2020,8:00 AM,Andaman and Nicobar Islands,-,-,3782,55,4036
7298,14-10-2020,8:00 AM,Andhra Pradesh,-,-,714427,6291,763573
7299,14-10-2020,8:00 AM,Arunachal Pradesh,-,-,9573,28,12561
7300,14-10-2020,8:00 AM,Assam,-,-,167059,830,196786
7301,14-10-2020,8:00 AM,Bihar,-,-,187059,961,198855
7302,14-10-2020,8:00 AM,Chandigarh,-,-,12007,197,13331
7303,14-10-2020,8:00 AM,Chhattisgarh,-,-,119352,1306,147866
7304,14-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3081,2,3168
7305,14-10-2020,8:00 AM,Delhi,-,-,286880,5854,314224
7306,14-10-2020,8:00 AM,Goa,-,-,34252,514,39082
7307,14-10-2020,8:00 AM,Gujarat,-,-,134990,3584,153761
7308,14-10-2020,8:00 AM,Haryana,-,-,132382,1601,144302
7309,14-10-2020,8:00 AM,Himachal Pradesh,-,-,15001,254,17762
7310,14-10-2020,8:00 AM,Jammu and Kashmir,-,-,73502,1340,84708
7311,14-10-2020,8:00 AM,Jharkhand,-,-,85314,805,93736
7312,14-10-2020,8:00 AM,Karnataka,-,-,602505,10123,726106
7313,14-10-2020,8:00 AM,Kerala,-,-,207357,1046,303896
7314,14-10-2020,8:00 AM,Ladakh,-,-,4205,64,5238
7315,14-10-2020,8:00 AM,Madhya Pradesh,-,-,132429,2671,149761
7316,14-10-2020,8:00 AM,Maharashtra,-,-,1297252,40701,1543837
7317,14-10-2020,8:00 AM,Manipur,-,-,10829,97,13793
7318,14-10-2020,8:00 AM,Meghalaya,-,-,5406,65,7838
7319,14-10-2020,8:00 AM,Mizoram,-,-,2093,0,2212
7320,14-10-2020,8:00 AM,Nagaland,-,-,5831,19,7363
7321,14-10-2020,8:00 AM,Odisha,-,-,232988,1057,256937
7322,14-10-2020,8:00 AM,Puducherry,-,-,26865,567,32004
7323,14-10-2020,8:00 AM,Punjab,-,-,113105,3894,125211
7324,14-10-2020,8:00 AM,Rajasthan,-,-,139616,1679,163219
7325,14-10-2020,8:00 AM,Sikkim,-,-,3014,59,3417
7326,14-10-2020,8:00 AM,Tamil Nadu,-,-,612320,10371,665930
7327,14-10-2020,8:00 AM,Telengana,-,-,191269,1241,216238
7328,14-10-2020,8:00 AM,Tripura,-,-,25041,318,28859
7329,14-10-2020,8:00 AM,Uttarakhand,-,-,48283,782,55641
7330,14-10-2020,8:00 AM,Uttar Pradesh,-,-,397570,6466,442118
7331,14-10-2020,8:00 AM,West Bengal,-,-,265288,5744,302020
7332,15-10-2020,8:00 AM,Andaman and Nicobar Islands,-,-,3796,55,4046
7333,15-10-2020,8:00 AM,Andhra Pradesh,-,-,719477,6319,767465
7334,15-10-2020,8:00 AM,Arunachal Pradesh,-,-,9694,29,12768
7335,15-10-2020,8:00 AM,Assam,-,-,168072,834,198213
7336,15-10-2020,8:00 AM,Bihar,-,-,188380,967,200103
7337,15-10-2020,8:00 AM,Chandigarh,-,-,12119,199,13403
7338,15-10-2020,8:00 AM,Chhattisgarh,-,-,121548,1339,150696
7339,15-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3090,2,3171
7340,15-10-2020,8:00 AM,Delhi,-,-,289747,5898,317548
7341,15-10-2020,8:00 AM,Goa,-,-,34731,519,39438
7342,15-10-2020,8:00 AM,Gujarat,-,-,136404,3595,154936
7343,15-10-2020,8:00 AM,Haryana,-,-,133706,1614,145507
7344,15-10-2020,8:00 AM,Himachal Pradesh,-,-,15233,255,18008
7345,15-10-2020,8:00 AM,Jammu and Kashmir,-,-,74318,1352,85409
7346,15-10-2020,8:00 AM,Jharkhand,-,-,86367,811,94369
7347,15-10-2020,8:00 AM,Karnataka,-,-,611167,10198,735371
7348,15-10-2020,8:00 AM,Kerala,-,-,215149,1066,310140
7349,15-10-2020,8:00 AM,Ladakh,-,-,4261,64,5304
7350,15-10-2020,8:00 AM,Madhya Pradesh,-,-,138158,2686,155276
7351,15-10-2020,8:00 AM,Maharashtra,-,-,1316769,40859,1554389
7352,15-10-2020,8:00 AM,Manipur,-,-,10915,103,14094
7353,15-10-2020,8:00 AM,Meghalaya,-,-,5582,70,7991
7354,15-10-2020,8:00 AM,Mizoram,-,-,2108,0,2220
7355,15-10-2020,8:00 AM,Nagaland,-,-,5916,22,7416
7356,15-10-2020,8:00 AM,Odisha,-,-,235763,1062,259541
7357,15-10-2020,8:00 AM,Puducherry,-,-,27152,568,32245
7358,15-10-2020,8:00 AM,Punjab,-,-,114075,3925,125760
7359,15-10-2020,8:00 AM,Rajasthan,-,-,141835,1694,165240
7360,15-10-2020,8:00 AM,Sikkim,-,-,3075,59,3459
7361,15-10-2020,8:00 AM,Tamil Nadu,-,-,617403,10423,670392
7362,15-10-2020,8:00 AM,Telengana,-,-,193218,1249,217670
7363,15-10-2020,8:00 AM,Tripura,-,-,25394,319,29031
7364,15-10-2020,8:00 AM,Uttarakhand,-,-,49129,796,56070
7365,15-10-2020,8:00 AM,Uttar Pradesh,-,-,401306,6507,444711
7366,15-10-2020,8:00 AM,West Bengal,-,-,268384,5808,305697
7367,16-10-2020,8:00 AM,Andaman and Nicobar Islands,-,-,3817,55,4062
7368,16-10-2020,8:00 AM,Andhra Pradesh,-,-,725099,6357,771503
7369,16-10-2020,8:00 AM,Arunachal Pradesh,-,-,9889,30,12971
7370,16-10-2020,8:00 AM,Assam,-,-,169335,843,198982
7371,16-10-2020,8:00 AM,Bihar,-,-,189186,972,201196
7372,16-10-2020,8:00 AM,Chandigarh,-,-,12232,201,13477
7373,16-10-2020,8:00 AM,Chhattisgarh,-,-,123943,1385,153515
7374,16-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3099,2,3172
7375,16-10-2020,8:00 AM,Delhi,-,-,292502,5924,321031
7376,16-10-2020,8:00 AM,Goa,-,-,35161,525,39770
7377,16-10-2020,8:00 AM,Gujarat,-,-,137733,3606,156121
7378,16-10-2020,8:00 AM,Haryana,-,-,134719,1623,146706
7379,16-10-2020,8:00 AM,Himachal Pradesh,-,-,15389,260,18303
7380,16-10-2020,8:00 AM,Jammu and Kashmir,-,-,75641,1358,86057
7381,16-10-2020,8:00 AM,Jharkhand,-,-,87240,820,94952
7382,16-10-2020,8:00 AM,Karnataka,-,-,620008,10283,743848
7383,16-10-2020,8:00 AM,Kerala,-,-,222231,1089,317929
7384,16-10-2020,8:00 AM,Ladakh,-,-,4310,65,5393
7385,16-10-2020,8:00 AM,Madhya Pradesh,-,-,139717,2710,156584
7386,16-10-2020,8:00 AM,Maharashtra,-,-,1330483,41196,1564615
7387,16-10-2020,8:00 AM,Manipur,-,-,11081,104,14378
7388,16-10-2020,8:00 AM,Meghalaya,-,-,5646,73,8164
7389,16-10-2020,8:00 AM,Mizoram,-,-,2121,0,2229
7390,16-10-2020,8:00 AM,Nagaland,-,-,6017,22,7492
7391,16-10-2020,8:00 AM,Odisha,-,-,238535,1089,262011
7392,16-10-2020,8:00 AM,Puducherry,-,-,27365,570,32486
7393,16-10-2020,8:00 AM,Punjab,-,-,115186,3954,126230
7394,16-10-2020,8:00 AM,Rajasthan,-,-,143984,1708,167279
7395,16-10-2020,8:00 AM,Sikkim,-,-,3129,59,3500
7396,16-10-2020,8:00 AM,Tamil Nadu,-,-,622458,10472,674802
7397,16-10-2020,8:00 AM,Telengana,-,-,194653,1256,219224
7398,16-10-2020,8:00 AM,Tripura,-,-,25765,323,29193
7399,16-10-2020,8:00 AM,Uttarakhand,-,-,49997,814,56493
7400,16-10-2020,8:00 AM,Uttar Pradesh,-,-,404545,6543,447383
7401,16-10-2020,8:00 AM,West Bengal,-,-,271563,5870,309417
7402,17-10-2020,8:00 AM,Andaman and Nicobar Islands,-,-,3831,56,4072
7403,17-10-2020,8:00 AM,Andhra Pradesh,-,-,730109,6382,775470
7404,17-10-2020,8:00 AM,Arunachal Pradesh,-,-,10071,30,13169
7405,17-10-2020,8:00 AM,Assam,-,-,170265,853,199749
7406,17-10-2020,8:00 AM,Bihar,-,-,190425,981,202290
7407,17-10-2020,8:00 AM,Chandigarh,-,-,12352,206,13532
7408,17-10-2020,8:00 AM,Chhattisgarh,-,-,126869,1425,155987
7409,17-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3109,2,3177
7410,17-10-2020,8:00 AM,Delhi,-,-,295699,5946,324459
7411,17-10-2020,8:00 AM,Goa,-,-,35610,531,40091
7412,17-10-2020,8:00 AM,Gujarat,-,-,139012,3617,157312
7413,17-10-2020,8:00 AM,Haryana,-,-,135858,1634,147933
7414,17-10-2020,8:00 AM,Himachal Pradesh,-,-,15618,262,18522
7415,17-10-2020,8:00 AM,Jammu and Kashmir,-,-,76479,1366,86754
7416,17-10-2020,8:00 AM,Jharkhand,-,-,88058,824,95425
7417,17-10-2020,8:00 AM,Karnataka,-,-,628588,10356,751390
7418,17-10-2020,8:00 AM,Kerala,-,-,228998,1113,325212
7419,17-10-2020,8:00 AM,Ladakh,-,-,4461,65,5441
7420,17-10-2020,8:00 AM,Madhya Pradesh,-,-,141273,2735,157936
7421,17-10-2020,8:00 AM,Maharashtra,-,-,1344368,41502,1576062
7422,17-10-2020,8:00 AM,Manipur,-,-,11245,109,14715
7423,17-10-2020,8:00 AM,Meghalaya,-,-,5735,75,8303
7424,17-10-2020,8:00 AM,Mizoram,-,-,2133,0,2245
7425,17-10-2020,8:00 AM,Nagaland,-,-,6111,22,7604
7426,17-10-2020,8:00 AM,Odisha,-,-,241385,1104,264149
7427,17-10-2020,8:00 AM,Puducherry,-,-,27671,571,32766
7428,17-10-2020,8:00 AM,Punjab,-,-,116165,3980,126737
7429,17-10-2020,8:00 AM,Rajasthan,-,-,146185,1723,169289
7430,17-10-2020,8:00 AM,Sikkim,-,-,3177,59,3531
7431,17-10-2020,8:00 AM,Tamil Nadu,-,-,627703,10529,679191
7432,17-10-2020,8:00 AM,Telengana,-,-,196636,1265,220675
7433,17-10-2020,8:00 AM,Tripura,-,-,26035,326,29327
7434,17-10-2020,8:00 AM,Uttarakhand,-,-,50521,829,57042
7435,17-10-2020,8:00 AM,Uttar Pradesh,-,-,408083,6589,449935
7436,17-10-2020,8:00 AM,West Bengal,-,-,274757,5931,313188
7437,18-10-2020,8:00 AM,Andaman and Nicobar Islands,-,-,3848,56,4083
7438,18-10-2020,8:00 AM,Andhra Pradesh,-,-,735638,6406,779146
7439,18-10-2020,8:00 AM,Arunachal Pradesh,-,-,10315,30,13348
7440,18-10-2020,8:00 AM,Assam,-,-,171084,865,200391
7441,18-10-2020,8:00 AM,Bihar,-,-,191619,990,203457
7442,18-10-2020,8:00 AM,Chandigarh,-,-,12460,207,13582
7443,18-10-2020,8:00 AM,Chhattisgarh,-,-,129883,1439,158502
7444,18-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3119,2,3180
7445,18-10-2020,8:00 AM,Delhi,-,-,298853,5981,327718
7446,18-10-2020,8:00 AM,Goa,-,-,36035,538,40400
7447,18-10-2020,8:00 AM,Gujarat,-,-,140282,3626,158473
7448,18-10-2020,8:00 AM,Haryana,-,-,137176,1640,149081
7449,18-10-2020,8:00 AM,Himachal Pradesh,-,-,15852,265,18797
7450,18-10-2020,8:00 AM,Jammu and Kashmir,-,-,77288,1372,87364
7451,18-10-2020,8:00 AM,Jharkhand,-,-,88559,832,95967
7452,18-10-2020,8:00 AM,Karnataka,-,-,637481,10427,758574
7453,18-10-2020,8:00 AM,Kerala,-,-,236989,1139,334228
7454,18-10-2020,8:00 AM,Ladakh,-,-,4535,66,5534
7455,18-10-2020,8:00 AM,Madhya Pradesh,-,-,142707,2753,159158
7456,18-10-2020,8:00 AM,Maharashtra,-,-,1358606,41965,1586321
7457,18-10-2020,8:00 AM,Manipur,-,-,11443,111,15141
7458,18-10-2020,8:00 AM,Meghalaya,-,-,6034,75,8404
7459,18-10-2020,8:00 AM,Mizoram,-,-,2145,0,2253
7460,18-10-2020,8:00 AM,Nagaland,-,-,6141,27,7698
7461,18-10-2020,8:00 AM,Odisha,-,-,244227,1121,266345
7462,18-10-2020,8:00 AM,Puducherry,-,-,27984,574,32978
7463,18-10-2020,8:00 AM,Punjab,-,-,116925,3999,127154
7464,18-10-2020,8:00 AM,Rajasthan,-,-,148291,1735,171281
7465,18-10-2020,8:00 AM,Sikkim,-,-,3233,59,3567
7466,18-10-2020,8:00 AM,Tamil Nadu,-,-,632708,10586,683486
7467,18-10-2020,8:00 AM,Telengana,-,-,198790,1271,222111
7468,18-10-2020,8:00 AM,Tripura,-,-,26222,329,29468
7469,18-10-2020,8:00 AM,Uttarakhand,-,-,51186,924,57648
7470,18-10-2020,8:00 AM,Uttar Pradesh,-,-,411611,6629,452660
7471,18-10-2020,8:00 AM,West Bengal,-,-,277940,5992,317053
7472,19-10-2020,8:00 AM,Andaman and Nicobar Islands,-,-,3868,56,4108
7473,19-10-2020,8:00 AM,Andhra Pradesh,-,-,740229,6429,783132
7474,19-10-2020,8:00 AM,Arunachal Pradesh,-,-,10552,30,13406
7475,19-10-2020,8:00 AM,Assam,-,-,171683,868,200709
7476,19-10-2020,8:00 AM,Bihar,-,-,192783,996,204363
7477,19-10-2020,8:00 AM,Chandigarh,-,-,12554,208,13646
7478,19-10-2020,8:00 AM,Chhattisgarh,-,-,132168,1478,160396
7479,19-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3127,2,3183
7480,19-10-2020,8:00 AM,Delhi,-,-,301716,6009,331017
7481,19-10-2020,8:00 AM,Goa,-,-,36395,544,40587
7482,19-10-2020,8:00 AM,Gujarat,-,-,141515,3635,159564
7483,19-10-2020,8:00 AM,Haryana,-,-,138351,1640,150033
7484,19-10-2020,8:00 AM,Himachal Pradesh,-,-,16069,268,18967
7485,19-10-2020,8:00 AM,Jammu and Kashmir,-,-,77886,1379,87942
7486,19-10-2020,8:00 AM,Jharkhand,-,-,89011,839,96352
7487,19-10-2020,8:00 AM,Karnataka,-,-,645825,10478,765586
7488,19-10-2020,8:00 AM,Kerala,-,-,245399,1161,341859
7489,19-10-2020,8:00 AM,Ladakh,-,-,4615,66,5598
7490,19-10-2020,8:00 AM,Madhya Pradesh,-,-,144134,2773,160188
7491,19-10-2020,8:00 AM,Maharashtra,-,-,1369810,42115,1595381
7492,19-10-2020,8:00 AM,Manipur,-,-,11741,116,15463
7493,19-10-2020,8:00 AM,Meghalaya,-,-,6282,75,8508
7494,19-10-2020,8:00 AM,Mizoram,-,-,2148,0,2253
7495,19-10-2020,8:00 AM,Nagaland,-,-,6206,27,7816
7496,19-10-2020,8:00 AM,Odisha,-,-,246837,1135,268364
7497,19-10-2020,8:00 AM,Puducherry,-,-,28290,574,33141
7498,19-10-2020,8:00 AM,Punjab,-,-,117883,4012,127630
7499,19-10-2020,8:00 AM,Rajasthan,-,-,150379,1748,173266
7500,19-10-2020,8:00 AM,Sikkim,-,-,3265,60,3597
7501,19-10-2020,8:00 AM,Tamil Nadu,-,-,637637,10642,687400
7502,19-10-2020,8:00 AM,Telengana,-,-,200686,1275,223059
7503,19-10-2020,8:00 AM,Tripura,-,-,26550,331,29553
7504,19-10-2020,8:00 AM,Uttarakhand,-,-,51369,927,58024
7505,19-10-2020,8:00 AM,Uttar Pradesh,-,-,415592,6658,455146
7506,19-10-2020,8:00 AM,West Bengal,-,-,281053,6056,321036
7507,20-10-2020,8:00 AM,Andaman and Nicobar Islands,-,-,3892,56,4126
7508,20-10-2020,8:00 AM,Andhra Pradesh,-,-,744532,6453,786050
7509,20-10-2020,8:00 AM,Arunachal Pradesh,-,-,10780,30,13643
7510,20-10-2020,8:00 AM,Assam,-,-,173213,875,201407
7511,20-10-2020,8:00 AM,Bihar,-,-,194005,1003,205945
7512,20-10-2020,8:00 AM,Chandigarh,-,-,12617,208,13686
7513,20-10-2020,8:00 AM,Chhattisgarh,-,-,135259,1534,162772
7514,20-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3140,2,3185
7515,20-10-2020,8:00 AM,Delhi,-,-,304561,6040,333171
7516,20-10-2020,8:00 AM,Goa,-,-,36914,549,40746
7517,20-10-2020,8:00 AM,Gujarat,-,-,142662,3643,160560
7518,20-10-2020,8:00 AM,Haryana,-,-,139511,1648,151234
7519,20-10-2020,8:00 AM,Himachal Pradesh,-,-,16270,272,19135
7520,20-10-2020,8:00 AM,Jammu and Kashmir,-,-,78667,1388,88369
7521,20-10-2020,8:00 AM,Jharkhand,-,-,89780,842,96842
7522,20-10-2020,8:00 AM,Karnataka,-,-,653829,10542,770604
7523,20-10-2020,8:00 AM,Kerala,-,-,252868,1182,346881
7524,20-10-2020,8:00 AM,Ladakh,-,-,4701,66,5647
7525,20-10-2020,8:00 AM,Madhya Pradesh,-,-,145421,2786,161203
7526,20-10-2020,8:00 AM,Maharashtra,-,-,1384879,42240,1601365
7527,20-10-2020,8:00 AM,Manipur,-,-,11913,117,15778
7528,20-10-2020,8:00 AM,Meghalaya,-,-,6392,75,8536
7529,20-10-2020,8:00 AM,Mizoram,-,-,2151,0,2280
7530,20-10-2020,8:00 AM,Nagaland,-,-,6273,27,7953
7531,20-10-2020,8:00 AM,Odisha,-,-,249575,1152,270346
7532,20-10-2020,8:00 AM,Puducherry,-,-,28520,575,33247
7533,20-10-2020,8:00 AM,Punjab,-,-,118767,4029,128103
7534,20-10-2020,8:00 AM,Rajasthan,-,-,152573,1760,175226
7535,20-10-2020,8:00 AM,Sikkim,-,-,3276,62,3601
7536,20-10-2020,8:00 AM,Tamil Nadu,-,-,642152,10691,690936
7537,20-10-2020,8:00 AM,Telengana,-,-,202577,1282,224545
7538,20-10-2020,8:00 AM,Tripura,-,-,26748,331,29688
7539,20-10-2020,8:00 AM,Uttarakhand,-,-,51900,933,58360
7540,20-10-2020,8:00 AM,Uttar Pradesh,-,-,418685,6685,456865
7541,20-10-2020,8:00 AM,West Bengal,-,-,284325,6119,325028
7542,21-10-2020,8:00 AM,Andaman and Nicobar Islands,-,-,3902,56,4141
7543,21-10-2020,8:00 AM,Andhra Pradesh,-,-,749676,6481,789553
7544,21-10-2020,8:00 AM,Arunachal Pradesh,-,-,11035,31,13778
7545,21-10-2020,8:00 AM,Assam,-,-,174414,884,202073
7546,21-10-2020,8:00 AM,Bihar,-,-,195046,1011,207405
7547,21-10-2020,8:00 AM,Chandigarh,-,-,12724,209,13743
7548,21-10-2020,8:00 AM,Chhattisgarh,-,-,137986,1584,165279
7549,21-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3153,2,3194
7550,21-10-2020,8:00 AM,Delhi,-,-,306747,6081,336750
7551,21-10-2020,8:00 AM,Goa,-,-,37275,555,41031
7552,21-10-2020,8:00 AM,Gujarat,-,-,143790,3651,161686
7553,21-10-2020,8:00 AM,Haryana,-,-,140436,1660,152174
7554,21-10-2020,8:00 AM,Himachal Pradesh,-,-,16487,274,19357
7555,21-10-2020,8:00 AM,Jammu and Kashmir,-,-,79437,1397,88958
7556,21-10-2020,8:00 AM,Jharkhand,-,-,90385,849,97414
7557,21-10-2020,8:00 AM,Karnataka,-,-,662329,10608,776901
7558,21-10-2020,8:00 AM,Kerala,-,-,260243,1206,353472
7559,21-10-2020,8:00 AM,Ladakh,-,-,4787,67,5695
7560,21-10-2020,8:00 AM,Madhya Pradesh,-,-,146860,2811,162178
7561,21-10-2020,8:00 AM,Maharashtra,-,-,1392308,42453,1609516
7562,21-10-2020,8:00 AM,Manipur,-,-,12059,121,16062
7563,21-10-2020,8:00 AM,Meghalaya,-,-,6497,76,8593
7564,21-10-2020,8:00 AM,Mizoram,-,-,2165,0,2310
7565,21-10-2020,8:00 AM,Nagaland,-,-,6334,28,8020
7566,21-10-2020,8:00 AM,Odisha,-,-,252197,1168,272250
7567,21-10-2020,8:00 AM,Puducherry,-,-,28774,577,33452
7568,21-10-2020,8:00 AM,Punjab,-,-,119658,4037,128590
7569,21-10-2020,8:00 AM,Rajasthan,-,-,155095,1774,177123
7570,21-10-2020,8:00 AM,Sikkim,-,-,3326,63,3643
7571,21-10-2020,8:00 AM,Tamil Nadu,-,-,646555,10741,694030
7572,21-10-2020,8:00 AM,Telengana,-,-,204388,1287,226124
7573,21-10-2020,8:00 AM,Tripura,-,-,27013,332,29800
7574,21-10-2020,8:00 AM,Uttarakhand,-,-,52291,946,58601
7575,21-10-2020,8:00 AM,Uttar Pradesh,-,-,422024,6714,459154
7576,21-10-2020,8:00 AM,West Bengal,-,-,287707,6180,329057
7577,22-10-2020,8:00 AM,Andaman and Nicobar Islands,-,-,3913,56,4168
7578,22-10-2020,8:00 AM,Andhra Pradesh,-,-,754415,6508,793299
7579,22-10-2020,8:00 AM,Arunachal Pradesh,-,-,11199,31,13912
7580,22-10-2020,8:00 AM,Assam,-,-,176078,889,202774
7581,22-10-2020,8:00 AM,Bihar,-,-,196240,1019,208377
7582,22-10-2020,8:00 AM,Chandigarh,-,-,12842,209,13795
7583,22-10-2020,8:00 AM,Chhattisgarh,-,-,140216,1628,167639
7584,22-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3161,2,3207
7585,22-10-2020,8:00 AM,Delhi,-,-,310191,6128,340436
7586,22-10-2020,8:00 AM,Goa,-,-,37683,557,41339
7587,22-10-2020,8:00 AM,Gujarat,-,-,144970,3660,162823
7588,22-10-2020,8:00 AM,Haryana,-,-,141506,1674,153367
7589,22-10-2020,8:00 AM,Himachal Pradesh,-,-,16706,279,19621
7590,22-10-2020,8:00 AM,Jammu and Kashmir,-,-,80092,1402,89582
7591,22-10-2020,8:00 AM,Jharkhand,-,-,91004,851,98061
7592,22-10-2020,8:00 AM,Karnataka,-,-,671618,10696,782773
7593,22-10-2020,8:00 AM,Kerala,-,-,267082,1232,361841
7594,22-10-2020,8:00 AM,Ladakh,-,-,4865,68,5781
7595,22-10-2020,8:00 AM,Madhya Pradesh,-,-,148082,2828,163296
7596,22-10-2020,8:00 AM,Maharashtra,-,-,1415679,42633,1617658
7597,22-10-2020,8:00 AM,Manipur,-,-,12297,124,16267
7598,22-10-2020,8:00 AM,Meghalaya,-,-,6674,77,8621
7599,22-10-2020,8:00 AM,Mizoram,-,-,2174,0,2341
7600,22-10-2020,8:00 AM,Nagaland,-,-,6428,28,8139
7601,22-10-2020,8:00 AM,Odisha,-,-,254913,1181,274181
7602,22-10-2020,8:00 AM,Puducherry,-,-,29016,580,33622
7603,22-10-2020,8:00 AM,Punjab,-,-,120220,4060,129088
7604,22-10-2020,8:00 AM,Rajasthan,-,-,157960,1788,178933
7605,22-10-2020,8:00 AM,Sikkim,-,-,3361,63,3677
7606,22-10-2020,8:00 AM,Tamil Nadu,-,-,650856,10780,697116
7607,22-10-2020,8:00 AM,Telengana,-,-,206105,1292,227580
7608,22-10-2020,8:00 AM,Tripura,-,-,27252,334,29925
7609,22-10-2020,8:00 AM,Uttarakhand,-,-,53061,960,59106
7610,22-10-2020,8:00 AM,Uttar Pradesh,-,-,425356,6755,461475
7611,22-10-2020,8:00 AM,West Bengal,-,-,291303,6244,333126
7612,23-10-2020,8:00 AM,Andaman and Nicobar Islands,-,-,3937,57,4184
7613,23-10-2020,8:00 AM,Andhra Pradesh,-,-,758138,6524,796919
7614,23-10-2020,8:00 AM,Arunachal Pradesh,-,-,11407,32,14077
7615,23-10-2020,8:00 AM,Assam,-,-,177662,896,203282
7616,23-10-2020,8:00 AM,Bihar,-,-,197208,1026,209447
7617,23-10-2020,8:00 AM,Chandigarh,-,-,12924,212,13848
7618,23-10-2020,8:00 AM,Chhattisgarh,-,-,143212,1680,170130
7619,23-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3164,2,3213
7620,23-10-2020,8:00 AM,Delhi,-,-,312918,6163,344318
7621,23-10-2020,8:00 AM,Goa,-,-,38031,564,41586
7622,23-10-2020,8:00 AM,Gujarat,-,-,146171,3667,163959
7623,23-10-2020,8:00 AM,Haryana,-,-,142798,1688,154495
7624,23-10-2020,8:00 AM,Himachal Pradesh,-,-,16937,284,19844
7625,23-10-2020,8:00 AM,Jammu and Kashmir,-,-,80802,1412,90166
7626,23-10-2020,8:00 AM,Jharkhand,-,-,91629,859,98610
7627,23-10-2020,8:00 AM,Karnataka,-,-,684835,10770,788551
7628,23-10-2020,8:00 AM,Kerala,-,-,274675,1255,369323
