Updated On,State,Total Individuals Registered,Total Sessions Conducted,Total Sites ,First Dose Administered,Second Dose Administered,Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Covaxin Administered,Total CoviShield Administered,Total Individuals Vaccinated,Total Doses Administered
26/01/2021,Ladakh,12779.0,15.0,11.0,461.0,0.0,148.0,313.0,0.0,0.0,461.0,461.0,461
27/01/2021,Ladakh,12912.0,16.0,12.0,642.0,0.0,234.0,408.0,0.0,0.0,642.0,642.0,642
28/01/2021,Ladakh,12985.0,18.0,13.0,652.0,0.0,241.0,411.0,0.0,0.0,652.0,652.0,652
29/01/2021,Ladakh,13082.0,19.0,13.0,823.0,0.0,290.0,533.0,0.0,0.0,823.0,823.0,823
30/01/2021,Ladakh,13308.0,19.0,13.0,959.0,0.0,346.0,613.0,0.0,0.0,959.0,959.0,959
31/01/2021,Ladakh,13361.0,20.0,13.0,959.0,0.0,346.0,613.0,0.0,0.0,959.0,959.0,959
01/02/2021,Ladakh,13423.0,25.0,16.0,1065.0,0.0,379.0,686.0,0.0,0.0,1065.0,1065.0,1065
02/02/2021,Ladakh,13423.0,34.0,18.0,1065.0,0.0,379.0,686.0,0.0,0.0,1065.0,1065.0,1065
03/02/2021,Ladakh,13510.0,36.0,18.0,1342.0,0.0,452.0,890.0,0.0,0.0,1342.0,1342.0,1342
04/02/2021,Ladakh,13517.0,42.0,20.0,1342.0,0.0,452.0,890.0,0.0,0.0,1342.0,1342.0,1342
05/02/2021,Ladakh,13692.0,43.0,20.0,1578.0,0.0,520.0,1058.0,0.0,0.0,1578.0,1578.0,1578
06/02/2021,Ladakh,13788.0,47.0,22.0,1817.0,0.0,573.0,1244.0,0.0,0.0,1817.0,1817.0,1817
07/02/2021,Ladakh,13788.0,54.0,27.0,1817.0,0.0,573.0,1244.0,0.0,0.0,1817.0,1817.0,1817
08/02/2021,Ladakh,13887.0,59.0,29.0,2064.0,0.0,637.0,1427.0,0.0,2.0,2062.0,2064.0,2064
09/02/2021,Ladakh,13981.0,60.0,30.0,2158.0,0.0,681.0,1477.0,0.0,22.0,2136.0,2158.0,2158
10/02/2021,Ladakh,14114.0,66.0,33.0,2379.0,0.0,739.0,1640.0,0.0,22.0,2357.0,2379.0,2379
11/02/2021,Ladakh,14353.0,66.0,33.0,2597.0,0.0,768.0,1829.0,0.0,23.0,2574.0,2597.0,2597
12/02/2021,Ladakh,14430.0,69.0,33.0,2695.0,0.0,782.0,1913.0,0.0,23.0,2672.0,2695.0,2695
13/02/2021,Ladakh,14475.0,71.0,34.0,2831.0,71.0,803.0,2028.0,0.0,23.0,2808.0,2831.0,2902
14/02/2021,Ladakh,14475.0,78.0,37.0,2831.0,71.0,803.0,2028.0,0.0,23.0,2808.0,2831.0,2902
15/02/2021,Ladakh,14475.0,84.0,39.0,2887.0,127.0,820.0,2067.0,0.0,23.0,2864.0,2887.0,3014
16/02/2021,Ladakh,14597.0,91.0,39.0,3433.0,169.0,1245.0,2188.0,0.0,23.0,3410.0,3433.0,3602
17/02/2021,Ladakh,14744.0,104.0,39.0,3931.0,231.0,1685.0,2246.0,0.0,23.0,3908.0,3931.0,4162
18/02/2021,Ladakh,14600.0,118.0,39.0,4284.0,288.0,1988.0,2296.0,0.0,23.0,4261.0,4284.0,4572
19/02/2021,Ladakh,15088.0,130.0,39.0,5175.0,356.0,2544.0,2631.0,0.0,23.0,5152.0,5175.0,5531
20/02/2021,Ladakh,15088.0,139.0,42.0,5783.0,600.0,3008.0,2775.0,0.0,31.0,5752.0,5783.0,6383
21/02/2021,Ladakh,15088.0,146.0,43.0,6021.0,600.0,3209.0,2812.0,0.0,31.0,5990.0,6021.0,6621
22/02/2021,Ladakh,15088.0,156.0,46.0,6748.0,712.0,3783.0,2965.0,0.0,39.0,6709.0,6748.0,7460
23/02/2021,Ladakh,15088.0,165.0,49.0,7719.0,713.0,4690.0,3029.0,0.0,39.0,7680.0,7719.0,8432
24/02/2021,Ladakh,15088.0,178.0,55.0,8396.0,847.0,5348.0,3048.0,0.0,39.0,8357.0,8396.0,9243
25/02/2021,Ladakh,15088.0,200.0,71.0,8887.0,847.0,5786.0,3101.0,0.0,39.0,8848.0,8887.0,9734
26/02/2021,Ladakh,12960.0,200.0,71.0,9412.0,929.0,6219.0,3193.0,0.0,39.0,9373.0,9412.0,10341
27/02/2021,Ladakh,12960.0,200.0,71.0,9412.0,929.0,6219.0,3193.0,0.0,39.0,9373.0,9412.0,10341
28/02/2021,Ladakh,12960.0,224.0,73.0,9412.0,929.0,6219.0,3193.0,0.0,39.0,9373.0,9412.0,10341
01/03/2021,Ladakh,12960.0,222.0,72.0,9412.0,929.0,6219.0,3193.0,0.0,39.0,9373.0,9412.0,10341
02/03/2021,Ladakh,13319.0,238.0,75.0,9990.0,1140.0,6698.0,3292.0,0.0,39.0,9951.0,9990.0,11130
03/03/2021,Ladakh,13949.0,276.0,75.0,10778.0,1427.0,7170.0,3608.0,0.0,40.0,10738.0,10778.0,12205
04/03/2021,Ladakh,14671.0,323.0,75.0,11538.0,1510.0,7648.0,3890.0,0.0,40.0,11498.0,11538.0,13048
05/03/2021,Ladakh,15614.0,376.0,77.0,12393.0,1746.0,8125.0,4268.0,0.0,41.0,12352.0,12393.0,14139
06/03/2021,Ladakh,17367.0,406.0,79.0,14387.0,1978.0,9327.0,5060.0,0.0,41.0,14346.0,14387.0,16365
07/03/2021,Ladakh,17367.0,411.0,79.0,14387.0,1978.0,9327.0,5060.0,0.0,41.0,14346.0,14387.0,16365
08/03/2021,Ladakh,19891.0,447.0,88.0,16882.0,2214.0,10651.0,6231.0,0.0,41.0,16841.0,16882.0,19096
09/03/2021,Ladakh,22811.0,486.0,91.0,19753.0,2299.0,12120.0,7633.0,0.0,43.0,19710.0,19753.0,22052
10/03/2021,Ladakh,25707.0,536.0,99.0,22712.0,2505.0,13626.0,9084.0,2.0,45.0,22667.0,22712.0,25217
11/03/2021,Ladakh,28615.0,570.0,106.0,25620.0,2719.0,15002.0,10616.0,2.0,47.0,25573.0,25620.0,28339
12/03/2021,Ladakh,31218.0,618.0,118.0,28201.0,2812.0,16232.0,11967.0,2.0,47.0,28154.0,28201.0,31013
13/03/2021,Ladakh,33702.0,661.0,127.0,30737.0,2904.0,17588.0,13146.0,3.0,47.0,30690.0,30737.0,33641
14/03/2021,Ladakh,34273.0,669.0,128.0,31307.0,2906.0,17882.0,13422.0,3.0,47.0,31260.0,31307.0,34213
15/03/2021,Ladakh,36667.0,728.0,147.0,33594.0,2930.0,18983.0,14608.0,3.0,47.0,33547.0,33594.0,36524
16/03/2021,Ladakh,38086.0,779.0,157.0,35036.0,3367.0,19763.0,15270.0,3.0,47.0,34989.0,35036.0,38403
17/03/2021,Ladakh,39300.0,836.0,171.0,36397.0,3700.0,20524.0,15870.0,3.0,48.0,36349.0,36397.0,40097
18/03/2021,Ladakh,40042.0,881.0,175.0,37171.0,4253.0,20938.0,16230.0,3.0,48.0,37123.0,37171.0,41424
19/03/2021,Ladakh,40709.0,908.0,175.0,37814.0,4795.0,21244.0,16567.0,3.0,48.0,37766.0,37814.0,42609
20/03/2021,Ladakh,41165.0,941.0,177.0,38319.0,5271.0,21520.0,16796.0,3.0,48.0,38271.0,38319.0,43590
21/03/2021,Ladakh,41205.0,949.0,177.0,38371.0,5286.0,21547.0,16821.0,3.0,48.0,38323.0,38371.0,43657
22/03/2021,Ladakh,41682.0,974.0,179.0,38825.0,5814.0,21795.0,17027.0,3.0,48.0,38777.0,38825.0,44639
23/03/2021,Ladakh,42017.0,990.0,180.0,39220.0,6203.0,22004.0,17213.0,3.0,48.0,39172.0,39220.0,45423
24/03/2021,Ladakh,42198.0,1005.0,180.0,39433.0,6344.0,22154.0,17276.0,3.0,48.0,39385.0,39433.0,45777
25/03/2021,Ladakh,42373.0,1023.0,181.0,39613.0,6631.0,22258.0,17352.0,3.0,49.0,39564.0,39613.0,46244
26/03/2021,Ladakh,42455.0,1028.0,181.0,39718.0,6653.0,22332.0,17383.0,3.0,49.0,39669.0,39718.0,46371
27/03/2021,Ladakh,42455.0,1028.0,181.0,39718.0,6654.0,22332.0,17383.0,3.0,49.0,39669.0,39718.0,46372
28/03/2021,Ladakh,42455.0,1028.0,181.0,39718.0,6654.0,22332.0,17383.0,3.0,49.0,39669.0,39718.0,46372
29/03/2021,Ladakh,42534.0,1030.0,181.0,39718.0,6655.0,22332.0,17383.0,3.0,49.0,39669.0,39718.0,46373
30/03/2021,Ladakh,42674.0,1034.0,181.0,39768.0,6724.0,22361.0,17404.0,3.0,49.0,39719.0,39768.0,46492
31/03/2021,Ladakh,,1076.0,183.0,39939.0,6806.0,22490.0,17446.0,3.0,49.0,39890.0,39939.0,46745
01/04/2021,Ladakh,46337.0,1117.0,183.0,43563.0,6870.0,24204.0,19356.0,3.0,50.0,43513.0,43563.0,50433
02/04/2021,Ladakh,51569.0,1197.0,186.0,48598.0,6923.0,26650.0,21945.0,3.0,50.0,48548.0,48598.0,55521
03/04/2021,Ladakh,55457.0,1247.0,188.0,52281.0,6981.0,28468.0,23810.0,3.0,50.0,52231.0,52281.0,59262
04/04/2021,Ladakh,55578.0,5600.0,39.0,55578.0,6636.0,30350.0,25225.0,3.0,0.0,62214.0,55578.0,62214
05/04/2021,Ladakh,58417.0,6600.0,45.0,58417.0,6672.0,31792.0,26622.0,3.0,0.0,65089.0,58417.0,65089
06/04/2021,Ladakh,59863.0,6400.0,44.0,59863.0,6750.0,32542.0,27318.0,3.0,0.0,66613.0,59863.0,66613
07/04/2021,Ladakh,62372.0,6000.0,41.0,62372.0,7019.0,33902.0,28466.0,4.0,0.0,69391.0,62372.0,69391
08/04/2021,Ladakh,63903.0,3400.0,24.0,63903.0,7356.0,34662.0,29237.0,4.0,0.0,71259.0,63903.0,71259
09/04/2021,Ladakh,64284.0,6200.0,44.0,64284.0,7676.0,34882.0,29398.0,4.0,0.0,71960.0,64284.0,71960
10/04/2021,Ladakh,64518.0,2400.0,18.0,64518.0,7913.0,35014.0,29500.0,4.0,0.0,72431.0,64518.0,72431
11/04/2021,Ladakh,65236.0,7800.0,55.0,65236.0,8161.0,35434.0,29798.0,4.0,0.0,73397.0,65236.0,73397
12/04/2021,Ladakh,66115.0,7300.0,49.0,66115.0,8493.0,35907.0,30204.0,4.0,0.0,74608.0,66115.0,74608
13/04/2021,Ladakh,66540.0,5900.0,39.0,66540.0,8779.0,36134.0,30402.0,4.0,0.0,75319.0,66540.0,75319
14/04/2021,Ladakh,66813.0,3400.0,23.0,66813.0,9092.0,36280.0,30529.0,4.0,0.0,75905.0,66813.0,75905
15/04/2021,Ladakh,66918.0,3800.0,24.0,66918.0,9552.0,36347.0,30566.0,5.0,0.0,76470.0,66918.0,76470
16/04/2021,Ladakh,67005.0,3000.0,21.0,67005.0,9963.0,36405.0,30595.0,5.0,0.0,76968.0,67005.0,76968
17/04/2021,Ladakh,67157.0,2000.0,13.0,67157.0,10662.0,36491.0,30661.0,5.0,0.0,77819.0,67157.0,77819
18/04/2021,Ladakh,67185.0,3300.0,22.0,67185.0,10672.0,36501.0,30679.0,5.0,0.0,77857.0,67185.0,77857
19/04/2021,Ladakh,67732.0,3100.0,21.0,67732.0,12863.0,36766.0,30961.0,5.0,0.0,80595.0,67732.0,80595
20/04/2021,Ladakh,68954.0,3400.0,22.0,68954.0,15683.0,37358.0,31591.0,5.0,0.0,84637.0,68954.0,84637
21/04/2021,Ladakh,69995.0,3400.0,20.0,69995.0,18417.0,37838.0,32152.0,5.0,0.0,88412.0,69995.0,88412
16/01/2021,Lakshadweep,776.0,1.0,1.0,16.0,0.0,14.0,2.0,0.0,0.0,16.0,16.0,16
17/01/2021,Lakshadweep,776.0,10.0,9.0,17.0,0.0,14.0,3.0,0.0,0.0,17.0,17.0,17
18/01/2021,Lakshadweep,742.0,10.0,9.0,237.0,0.0,229.0,8.0,0.0,0.0,237.0,237.0,237
19/01/2021,Lakshadweep,742.0,10.0,9.0,622.0,0.0,533.0,89.0,0.0,0.0,622.0,622.0,622
20/01/2021,Lakshadweep,742.0,10.0,9.0,629.0,0.0,538.0,91.0,0.0,0.0,629.0,629.0,629
21/01/2021,Lakshadweep,742.0,11.0,10.0,724.0,0.0,585.0,139.0,0.0,0.0,724.0,724.0,724
22/01/2021,Lakshadweep,802.0,14.0,12.0,734.0,0.0,588.0,146.0,0.0,0.0,734.0,734.0,734
23/01/2021,Lakshadweep,887.0,14.0,12.0,734.0,0.0,588.0,146.0,0.0,0.0,734.0,734.0,734
24/01/2021,Lakshadweep,1236.0,14.0,12.0,749.0,0.0,588.0,161.0,0.0,0.0,749.0,749.0,749
25/01/2021,Lakshadweep,1236.0,14.0,12.0,752.0,0.0,588.0,164.0,0.0,0.0,752.0,752.0,752
26/01/2021,Lakshadweep,1236.0,14.0,12.0,752.0,0.0,588.0,164.0,0.0,0.0,752.0,752.0,752
27/01/2021,Lakshadweep,1266.0,19.0,12.0,765.0,0.0,612.0,153.0,0.0,0.0,765.0,765.0,765
28/01/2021,Lakshadweep,1266.0,19.0,12.0,790.0,0.0,618.0,172.0,0.0,0.0,790.0,790.0,790
29/01/2021,Lakshadweep,1266.0,19.0,12.0,807.0,0.0,623.0,184.0,0.0,0.0,807.0,807.0,807
30/01/2021,Lakshadweep,1287.0,19.0,12.0,807.0,0.0,623.0,184.0,0.0,0.0,807.0,807.0,807
31/01/2021,Lakshadweep,1435.0,19.0,12.0,807.0,0.0,623.0,184.0,0.0,0.0,807.0,807.0,807
01/02/2021,Lakshadweep,1672.0,19.0,12.0,807.0,0.0,623.0,184.0,0.0,0.0,807.0,807.0,807
02/02/2021,Lakshadweep,1672.0,19.0,12.0,807.0,0.0,623.0,184.0,0.0,0.0,807.0,807.0,807
03/02/2021,Lakshadweep,1672.0,20.0,13.0,807.0,0.0,623.0,184.0,0.0,0.0,807.0,807.0,807
04/02/2021,Lakshadweep,1672.0,23.0,13.0,807.0,0.0,623.0,184.0,0.0,0.0,807.0,807.0,807
05/02/2021,Lakshadweep,1807.0,26.0,13.0,825.0,0.0,627.0,198.0,0.0,0.0,825.0,825.0,825
06/02/2021,Lakshadweep,2104.0,26.0,13.0,833.0,0.0,634.0,199.0,0.0,0.0,833.0,833.0,833
07/02/2021,Lakshadweep,2272.0,26.0,13.0,833.0,0.0,634.0,199.0,0.0,0.0,833.0,833.0,833
08/02/2021,Lakshadweep,2347.0,30.0,13.0,839.0,0.0,639.0,200.0,0.0,0.0,839.0,839.0,839
09/02/2021,Lakshadweep,2393.0,30.0,13.0,869.0,0.0,665.0,204.0,0.0,0.0,869.0,869.0,869
10/02/2021,Lakshadweep,2394.0,34.0,13.0,1312.0,0.0,1026.0,286.0,0.0,0.0,1312.0,1312.0,1312
11/02/2021,Lakshadweep,2394.0,35.0,13.0,1344.0,0.0,1054.0,290.0,0.0,0.0,1344.0,1344.0,1344
12/02/2021,Lakshadweep,2434.0,35.0,13.0,1575.0,0.0,1239.0,336.0,0.0,0.0,1575.0,1575.0,1575
13/02/2021,Lakshadweep,2434.0,35.0,13.0,1575.0,0.0,1239.0,336.0,0.0,0.0,1575.0,1575.0,1575
14/02/2021,Lakshadweep,2445.0,36.0,13.0,1575.0,0.0,1239.0,336.0,0.0,0.0,1575.0,1575.0,1575
15/02/2021,Lakshadweep,2804.0,37.0,13.0,1575.0,0.0,1239.0,336.0,0.0,0.0,1575.0,1575.0,1575
16/02/2021,Lakshadweep,2804.0,39.0,13.0,1594.0,19.0,1245.0,349.0,0.0,0.0,1594.0,1594.0,1613
17/02/2021,Lakshadweep,2904.0,41.0,13.0,1594.0,19.0,1245.0,349.0,0.0,0.0,1594.0,1594.0,1613
18/02/2021,Lakshadweep,2638.0,49.0,13.0,1623.0,51.0,1264.0,359.0,0.0,0.0,1623.0,1623.0,1674
19/02/2021,Lakshadweep,2904.0,49.0,13.0,1689.0,81.0,1302.0,387.0,0.0,4.0,1685.0,1689.0,1770
20/02/2021,Lakshadweep,2904.0,49.0,13.0,1689.0,81.0,1302.0,387.0,0.0,4.0,1685.0,1689.0,1770
21/02/2021,Lakshadweep,2904.0,49.0,13.0,1689.0,81.0,1302.0,387.0,0.0,4.0,1685.0,1689.0,1770
22/02/2021,Lakshadweep,2904.0,52.0,13.0,1748.0,82.0,1349.0,399.0,0.0,4.0,1744.0,1748.0,1830
23/02/2021,Lakshadweep,2904.0,54.0,13.0,1771.0,106.0,1361.0,410.0,0.0,4.0,1767.0,1771.0,1877
24/02/2021,Lakshadweep,2904.0,55.0,13.0,1796.0,106.0,1383.0,413.0,0.0,4.0,1792.0,1796.0,1902
25/02/2021,Lakshadweep,2904.0,55.0,13.0,1822.0,107.0,1408.0,414.0,0.0,4.0,1818.0,1822.0,1929
26/02/2021,Lakshadweep,2823.0,55.0,13.0,1824.0,107.0,1410.0,414.0,0.0,4.0,1820.0,1824.0,1931
27/02/2021,Lakshadweep,2823.0,55.0,13.0,1824.0,107.0,1410.0,414.0,0.0,4.0,1820.0,1824.0,1931
28/02/2021,Lakshadweep,2823.0,59.0,13.0,1824.0,107.0,1410.0,414.0,0.0,4.0,1820.0,1824.0,1931
01/03/2021,Lakshadweep,2823.0,66.0,13.0,1824.0,107.0,1410.0,414.0,0.0,4.0,1820.0,1824.0,1931
02/03/2021,Lakshadweep,2823.0,67.0,13.0,1824.0,107.0,1410.0,414.0,0.0,4.0,1820.0,1824.0,1931
03/03/2021,Lakshadweep,2823.0,69.0,13.0,1824.0,107.0,1410.0,414.0,0.0,4.0,1820.0,1824.0,1931
04/03/2021,Lakshadweep,2823.0,82.0,14.0,1824.0,107.0,1410.0,414.0,0.0,4.0,1820.0,1824.0,1931
05/03/2021,Lakshadweep,2855.0,115.0,15.0,1856.0,126.0,1426.0,430.0,0.0,4.0,1852.0,1856.0,1982
06/03/2021,Lakshadweep,2935.0,124.0,15.0,1939.0,139.0,1484.0,455.0,0.0,4.0,1935.0,1939.0,2078
07/03/2021,Lakshadweep,2935.0,124.0,15.0,1939.0,139.0,1484.0,455.0,0.0,4.0,1935.0,1939.0,2078
08/03/2021,Lakshadweep,3139.0,189.0,15.0,2121.0,189.0,1607.0,514.0,0.0,7.0,2114.0,2121.0,2310
09/03/2021,Lakshadweep,3270.0,194.0,15.0,2248.0,216.0,1697.0,551.0,0.0,9.0,2239.0,2248.0,2464
10/03/2021,Lakshadweep,3362.0,266.0,15.0,2387.0,321.0,1810.0,577.0,0.0,9.0,2378.0,2387.0,2708
11/03/2021,Lakshadweep,3546.0,282.0,15.0,2574.0,470.0,1971.0,603.0,0.0,9.0,2565.0,2574.0,3044
12/03/2021,Lakshadweep,3752.0,288.0,15.0,2778.0,674.0,2154.0,624.0,0.0,9.0,2769.0,2778.0,3452
13/03/2021,Lakshadweep,3977.0,288.0,15.0,3005.0,859.0,2336.0,669.0,0.0,9.0,2996.0,3005.0,3864
14/03/2021,Lakshadweep,3988.0,288.0,15.0,3018.0,888.0,2349.0,669.0,0.0,9.0,3009.0,3018.0,3906
15/03/2021,Lakshadweep,4128.0,394.0,15.0,3159.0,998.0,2442.0,717.0,0.0,9.0,3150.0,3159.0,4157
16/03/2021,Lakshadweep,4268.0,471.0,15.0,3300.0,1116.0,2504.0,796.0,0.0,9.0,3291.0,3300.0,4416
17/03/2021,Lakshadweep,4308.0,482.0,15.0,3342.0,1144.0,2537.0,805.0,0.0,9.0,3333.0,3342.0,4486
18/03/2021,Lakshadweep,4444.0,485.0,15.0,3480.0,1295.0,2645.0,835.0,0.0,9.0,3471.0,3480.0,4775
19/03/2021,Lakshadweep,4510.0,488.0,15.0,3544.0,1363.0,2673.0,871.0,0.0,9.0,3535.0,3544.0,4907
20/03/2021,Lakshadweep,4590.0,489.0,15.0,3628.0,1487.0,2692.0,936.0,0.0,9.0,3619.0,3628.0,5115
21/03/2021,Lakshadweep,4593.0,489.0,15.0,3632.0,1489.0,2695.0,937.0,0.0,9.0,3623.0,3632.0,5121
22/03/2021,Lakshadweep,4670.0,489.0,15.0,3708.0,1518.0,2744.0,964.0,0.0,9.0,3699.0,3708.0,5226
23/03/2021,Lakshadweep,4761.0,489.0,15.0,3800.0,1577.0,2797.0,1003.0,0.0,9.0,3791.0,3800.0,5377
24/03/2021,Lakshadweep,4835.0,493.0,15.0,3874.0,1608.0,2846.0,1028.0,0.0,9.0,3865.0,3874.0,5482
25/03/2021,Lakshadweep,4849.0,493.0,15.0,3888.0,1639.0,2840.0,1048.0,0.0,9.0,3879.0,3888.0,5527
26/03/2021,Lakshadweep,4939.0,493.0,15.0,3979.0,1663.0,2892.0,1087.0,0.0,9.0,3970.0,3979.0,5642
27/03/2021,Lakshadweep,5130.0,496.0,15.0,4169.0,1683.0,2997.0,1172.0,0.0,9.0,4160.0,4169.0,5852
28/03/2021,Lakshadweep,5176.0,512.0,16.0,4214.0,1694.0,3018.0,1196.0,0.0,9.0,4205.0,4214.0,5908
29/03/2021,Lakshadweep,5179.0,513.0,16.0,4214.0,1694.0,3018.0,1196.0,0.0,9.0,4205.0,4214.0,5908
30/03/2021,Lakshadweep,5324.0,547.0,16.0,4358.0,1762.0,3130.0,1228.0,0.0,9.0,4349.0,4358.0,6120
31/03/2021,Lakshadweep,5549.0,572.0,18.0,4562.0,1797.0,3249.0,1313.0,0.0,9.0,4553.0,4562.0,6359
01/04/2021,Lakshadweep,5704.0,577.0,18.0,4692.0,1807.0,3321.0,1371.0,0.0,9.0,4683.0,4692.0,6499
02/04/2021,Lakshadweep,5919.0,580.0,18.0,4885.0,1813.0,3436.0,1449.0,0.0,9.0,4876.0,4885.0,6698
03/04/2021,Lakshadweep,6140.0,581.0,18.0,5092.0,1823.0,3538.0,1554.0,0.0,9.0,5083.0,5092.0,6915
04/04/2021,Lakshadweep,5912.0,1000.0,10.0,5912.0,1834.0,3942.0,1969.0,1.0,0.0,7746.0,5912.0,7746
05/04/2021,Lakshadweep,6130.0,1100.0,11.0,6130.0,1863.0,4084.0,2045.0,1.0,0.0,7993.0,6130.0,7993
06/04/2021,Lakshadweep,6501.0,1100.0,10.0,6501.0,1933.0,4285.0,2215.0,1.0,0.0,8434.0,6501.0,8434
07/04/2021,Lakshadweep,7379.0,1100.0,11.0,7379.0,2105.0,4730.0,2648.0,1.0,0.0,9484.0,7379.0,9484
08/04/2021,Lakshadweep,8312.0,1200.0,12.0,8312.0,2309.0,5272.0,3039.0,1.0,0.0,10621.0,8312.0,10621
09/04/2021,Lakshadweep,9063.0,1100.0,11.0,9063.0,2464.0,5685.0,3376.0,2.0,0.0,11527.0,9063.0,11527
10/04/2021,Lakshadweep,10150.0,1500.0,13.0,10150.0,2557.0,6282.0,3866.0,2.0,0.0,12707.0,10150.0,12707
11/04/2021,Lakshadweep,10630.0,1300.0,12.0,10630.0,2593.0,6541.0,4087.0,2.0,0.0,13223.0,10630.0,13223
12/04/2021,Lakshadweep,11139.0,1100.0,11.0,11139.0,2652.0,6782.0,4355.0,2.0,0.0,13791.0,11139.0,13791
13/04/2021,Lakshadweep,11691.0,1100.0,11.0,11691.0,2698.0,7060.0,4629.0,2.0,0.0,14389.0,11691.0,14389
14/04/2021,Lakshadweep,12470.0,1000.0,10.0,12470.0,2805.0,7480.0,4987.0,3.0,0.0,15275.0,12470.0,15275
15/04/2021,Lakshadweep,13174.0,1100.0,11.0,13174.0,2879.0,7886.0,5284.0,4.0,0.0,16053.0,13174.0,16053
16/04/2021,Lakshadweep,13529.0,1200.0,12.0,13529.0,2917.0,8065.0,5460.0,4.0,0.0,16446.0,13529.0,16446
17/04/2021,Lakshadweep,14161.0,1400.0,14.0,14161.0,2984.0,8378.0,5780.0,3.0,0.0,17145.0,14161.0,17145
18/04/2021,Lakshadweep,14933.0,1000.0,10.0,14933.0,3080.0,8717.0,6213.0,3.0,0.0,18013.0,14933.0,18013
19/04/2021,Lakshadweep,15300.0,1000.0,10.0,15300.0,3139.0,8926.0,6371.0,3.0,0.0,18439.0,15300.0,18439
20/04/2021,Lakshadweep,15609.0,1000.0,10.0,15609.0,3285.0,9090.0,6516.0,3.0,0.0,18894.0,15609.0,18894
21/04/2021,Lakshadweep,16225.0,1100.0,11.0,16225.0,3525.0,9395.0,6827.0,3.0,0.0,19750.0,16225.0,19750
16/01/2021,Madhya Pradesh,304726.0,183.0,156.0,9435.0,0.0,5066.0,4368.0,1.0,0.0,9435.0,9435.0,9435
17/01/2021,Madhya Pradesh,306187.0,458.0,158.0,9435.0,0.0,5066.0,4368.0,1.0,0.0,9435.0,9435.0,9435
18/01/2021,Madhya Pradesh,309206.0,467.0,158.0,15934.0,0.0,6799.0,9134.0,1.0,0.0,15934.0,15934.0,15934
19/01/2021,Madhya Pradesh,316767.0,630.0,160.0,18409.0,0.0,8067.0,10341.0,1.0,0.0,18409.0,18409.0,18409
20/01/2021,Madhya Pradesh,320535.0,798.0,163.0,27769.0,0.0,10968.0,16800.0,1.0,0.0,27769.0,27769.0,27769
21/01/2021,Madhya Pradesh,324164.0,798.0,163.0,38425.0,0.0,14256.0,24168.0,1.0,0.0,38425.0,38425.0,38425
22/01/2021,Madhya Pradesh,338267.0,1111.0,335.0,38425.0,0.0,14256.0,24168.0,1.0,0.0,38425.0,38425.0,38425
23/01/2021,Madhya Pradesh,346476.0,1749.0,491.0,38428.0,0.0,14259.0,24168.0,1.0,0.0,38428.0,38428.0,38428
24/01/2021,Madhya Pradesh,347914.0,1816.0,493.0,38430.0,0.0,14261.0,24168.0,1.0,0.0,38430.0,38430.0,38430
25/01/2021,Madhya Pradesh,359509.0,2294.0,711.0,66875.0,0.0,23413.0,43461.0,1.0,0.0,66875.0,66875.0,66875
26/01/2021,Madhya Pradesh,363743.0,2985.0,1102.0,66877.0,0.0,23415.0,43461.0,1.0,0.0,66877.0,66877.0,66877
27/01/2021,Madhya Pradesh,383831.0,3931.0,1324.0,131099.0,0.0,37622.0,93475.0,2.0,0.0,131099.0,131099.0,131099
28/01/2021,Madhya Pradesh,402228.0,5111.0,1457.0,192628.0,0.0,52669.0,139957.0,2.0,0.0,192628.0,192628.0,192628
29/01/2021,Madhya Pradesh,423581.0,6093.0,1544.0,234631.0,0.0,65629.0,169000.0,2.0,0.0,234631.0,234631.0,234631
30/01/2021,Madhya Pradesh,445512.0,6115.0,1553.0,284782.0,0.0,80503.0,204275.0,4.0,0.0,284782.0,284782.0,284782
31/01/2021,Madhya Pradesh,449242.0,6287.0,1565.0,285481.0,0.0,80641.0,204836.0,4.0,0.0,285481.0,285481.0,285481
01/02/2021,Madhya Pradesh,457792.0,6637.0,1592.0,286538.0,0.0,80992.0,205542.0,4.0,0.0,286538.0,286538.0,286538
02/02/2021,Madhya Pradesh,459801.0,7373.0,1634.0,286868.0,0.0,81125.0,205739.0,4.0,0.0,286868.0,286868.0,286868
03/02/2021,Madhya Pradesh,501245.0,7831.0,1642.0,319623.0,0.0,91007.0,228612.0,4.0,0.0,319623.0,319623.0,319623
04/02/2021,Madhya Pradesh,532593.0,7992.0,1642.0,329571.0,0.0,93563.0,236004.0,4.0,0.0,329571.0,329571.0,329571
05/02/2021,Madhya Pradesh,558960.0,8093.0,1657.0,331316.0,0.0,94429.0,236883.0,4.0,0.0,331316.0,331316.0,331316
06/02/2021,Madhya Pradesh,576375.0,8962.0,1791.0,332832.0,0.0,94782.0,238046.0,4.0,0.0,332832.0,332832.0,332832
07/02/2021,Madhya Pradesh,582595.0,9183.0,1829.0,333677.0,0.0,95189.0,238484.0,4.0,0.0,333677.0,333677.0,333677
08/02/2021,Madhya Pradesh,602862.0,9500.0,1831.0,369141.0,0.0,126007.0,243128.0,6.0,14365.0,354776.0,369141.0,369141
